Property,Address,City,State,ZipCode,Phone,Unit,Beds,Baths,Beds_Baths,SqFt,Price,PricePerSqFt,RentalType,HasWasherDryer,HasAirConditioning,HasPool,HasSpa,HasGym,HasEVCharging,StorageFee,AllowsDogs,AllowsCats,ListingURL
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L3,2,1.5,2 Bed / 1 Bath,978.0,2925.0,2.99,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L1,2,2.0,2 Bed / 2 Bath,1070.0,2890.0,2.7,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L4,2,2.0,2 Bed / 2 Bath,944.0,2915.0,3.09,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L2,2,2.0,2 Bed / 2 Bath,1060.0,2890.0,2.73,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L3,2,1.5,2 Bed / 1 Bath,978.0,2925.0,2.99,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L5,3,2.0,3 Bed / 2 Bath,1090.0,3005.0,2.76,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L1,2,2.0,2 Bed / 2 Bath,1070.0,2890.0,2.7,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L4,2,2.0,2 Bed / 2 Bath,944.0,2915.0,3.09,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L2,2,2.0,2 Bed / 2 Bath,1060.0,2890.0,2.73,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L3,2,1.5,2 Bed / 1 Bath,978.0,2925.0,2.99,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Arbors Apartments,"9700 Magnolia Park Dr, Santee, CA 92071",Santee,CA,92071,6198670704,Unit #W/L5,3,2.0,3 Bed / 2 Bath,1090.0,3005.0,2.76,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/arbors-apartments-santee-ca/7dqmfgz/
Creekside Village Apartments,"2035 S Escondido Blvd, Escondido, CA 92025",Escondido,CA,92025,7606703982,Unit #W-L2,2,2.0,2 Bed / 2 Bath,950.0,2790.0,2.94,Apartment,False,True,True,True,False,False,,False,False,https://www.apartments.com/creekside-village-apartments-escondido-ca/lle3q0g/
Creekside Village Apartments,"2035 S Escondido Blvd, Escondido, CA 92025",Escondido,CA,92025,7606703982,Unit #W-L2,2,2.0,2 Bed / 2 Bath,950.0,2790.0,2.94,Apartment,False,True,True,True,False,False,,False,False,https://www.apartments.com/creekside-village-apartments-escondido-ca/lle3q0g/
Creekside Village Apartments,"2035 S Escondido Blvd, Escondido, CA 92025",Escondido,CA,92025,7606703982,Unit #W-L2,2,2.0,2 Bed / 2 Bath,950.0,2790.0,2.94,Apartment,False,True,True,True,False,False,,False,False,https://www.apartments.com/creekside-village-apartments-escondido-ca/lle3q0g/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 12-1R,1,1.0,1 Bed / 1 Bath,750.0,2420.0,3.23,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 10-2Q,2,1.0,2 Bed / 1 Bath,850.0,2620.0,3.08,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 12-2N,2,1.0,2 Bed / 1 Bath,825.0,2620.0,3.18,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 12-2I,2,1.0,2 Bed / 1 Bath,825.0,2575.0,3.12,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 25-30,2,1.0,2 Bed / 1 Bath,900.0,3045.0,3.38,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 25-12,2,1.0,2 Bed / 1 Bath,900.0,2970.0,3.3,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 25-18,2,1.0,2 Bed / 1 Bath,900.0,2970.0,3.3,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 62-2S,2,2.0,2 Bed / 2 Bath,850.0,3020.0,3.55,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 62-2N,2,2.0,2 Bed / 2 Bath,850.0,3095.0,3.64,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 63-225,2,1.0,2 Bed / 1 Bath,840.0,2660.0,3.17,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 63-222,2,1.0,2 Bed / 1 Bath,840.0,2660.0,3.17,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 12-1R,1,1.0,1 Bed / 1 Bath,750.0,2420.0,3.23,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 10-2Q,2,1.0,2 Bed / 1 Bath,850.0,2620.0,3.08,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 12-2N,2,1.0,2 Bed / 1 Bath,825.0,2620.0,3.18,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 12-2I,2,1.0,2 Bed / 1 Bath,825.0,2575.0,3.12,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 25-30,2,1.0,2 Bed / 1 Bath,900.0,3045.0,3.38,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 25-12,2,1.0,2 Bed / 1 Bath,900.0,2970.0,3.3,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 25-18,2,1.0,2 Bed / 1 Bath,900.0,2970.0,3.3,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 62-2S,2,2.0,2 Bed / 2 Bath,850.0,3020.0,3.55,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 62-2N,2,2.0,2 Bed / 2 Bath,850.0,3095.0,3.64,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 63-225,2,1.0,2 Bed / 1 Bath,840.0,2660.0,3.17,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 63-222,2,1.0,2 Bed / 1 Bath,840.0,2660.0,3.17,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 12-1R,1,1.0,1 Bed / 1 Bath,750.0,2420.0,3.23,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 10-2Q,2,1.0,2 Bed / 1 Bath,850.0,2620.0,3.08,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 12-2N,2,1.0,2 Bed / 1 Bath,825.0,2620.0,3.18,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 12-2I,2,1.0,2 Bed / 1 Bath,825.0,2575.0,3.12,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 25-30,2,1.0,2 Bed / 1 Bath,900.0,3045.0,3.38,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 25-12,2,1.0,2 Bed / 1 Bath,900.0,2970.0,3.3,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 25-18,2,1.0,2 Bed / 1 Bath,900.0,2970.0,3.3,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 62-2S,2,2.0,2 Bed / 2 Bath,850.0,3020.0,3.55,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 62-2N,2,2.0,2 Bed / 2 Bath,850.0,3095.0,3.64,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 63-225,2,1.0,2 Bed / 1 Bath,840.0,2660.0,3.17,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Arrive Clairemont,"6363 Beadnell Way, San Diego, CA 92117",San Diego,CA,92117,6197043051,Unit 63-222,2,1.0,2 Bed / 1 Bath,840.0,2660.0,3.17,Apartment,False,False,True,False,False,False,,False,False,https://www.apartments.com/arrive-clairemont-san-diego-ca/szlkpb7/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L1,1,1.0,1 Bed / 1 Bath,672.0,2025.0,3.01,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L4,1,1.0,1 Bed / 1 Bath,672.0,2300.0,3.42,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L3,1,1.0,1 Bed / 1 Bath,672.0,2200.0,3.27,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L2,1,1.0,1 Bed / 1 Bath,682.0,2225.0,3.26,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L1,1,1.0,1 Bed / 1 Bath,672.0,2025.0,3.01,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L4,1,1.0,1 Bed / 1 Bath,672.0,2300.0,3.42,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L3,1,1.0,1 Bed / 1 Bath,672.0,2200.0,3.27,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L2,1,1.0,1 Bed / 1 Bath,682.0,2225.0,3.26,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L1,1,1.0,1 Bed / 1 Bath,672.0,2025.0,3.01,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L4,1,1.0,1 Bed / 1 Bath,672.0,2300.0,3.42,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L3,1,1.0,1 Bed / 1 Bath,672.0,2200.0,3.27,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Naples Court,"1105 4th Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6195682491,Unit #W-L2,1,1.0,1 Bed / 1 Bath,682.0,2225.0,3.26,Apartment,False,False,True,True,True,False,,False,False,https://www.apartments.com/naples-court-chula-vista-ca/dzs0vrh/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 1815,0,1.0,0 Bed / 1 Bath,607.0,3797.0,6.26,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 1815,0,1.0,0 Bed / 1 Bath,607.0,3797.0,6.26,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 0909,2,2.0,2 Bed / 2 Bath,1261.0,6967.0,5.52,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 2010,2,2.0,2 Bed / 2 Bath,1367.0,8657.0,6.33,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 2115,2,2.5,2 Bed / 2 Bath,2500.0,17896.0,7.16,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 0501,2,2.0,2 Bed / 2 Bath,1160.0,,,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 0904,2,2.0,2 Bed / 2 Bath,1323.0,6612.0,5.0,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 1815,0,1.0,0 Bed / 1 Bath,607.0,3797.0,6.26,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 0909,2,2.0,2 Bed / 2 Bath,1261.0,6967.0,5.52,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 2010,2,2.0,2 Bed / 2 Bath,1367.0,8657.0,6.33,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 2115,2,2.5,2 Bed / 2 Bath,2500.0,17896.0,7.16,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 0501,2,2.0,2 Bed / 2 Bath,1160.0,,,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Palisade at Westfield UTC,"8800 Lombard Pl, San Diego, CA 92122",San Diego,CA,92122,8587682643,Unit 0904,2,2.0,2 Bed / 2 Bath,1323.0,6612.0,5.0,Apartment,False,False,False,False,False,False,,False,False,https://www.apartments.com/palisade-at-westfield-utc-san-diego-ca/wj82s0l/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L5,1,1.0,1 Bed / 1 Bath,672.0,2230.0,3.32,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L1,1,1.0,1 Bed / 1 Bath,672.0,2305.0,3.43,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L2,2,1.0,2 Bed / 1 Bath,820.0,2485.0,3.03,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L3,2,2.0,2 Bed / 2 Bath,919.0,2750.0,2.99,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L5,1,1.0,1 Bed / 1 Bath,672.0,2230.0,3.32,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L1,1,1.0,1 Bed / 1 Bath,672.0,2305.0,3.43,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L2,2,1.0,2 Bed / 1 Bath,820.0,2485.0,3.03,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L3,2,2.0,2 Bed / 2 Bath,919.0,2750.0,2.99,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L5,1,1.0,1 Bed / 1 Bath,672.0,2230.0,3.32,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L1,1,1.0,1 Bed / 1 Bath,672.0,2305.0,3.43,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L2,2,1.0,2 Bed / 1 Bath,820.0,2485.0,3.03,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Seawind Apartments,"1067 Fourth Ave, Chula Vista, CA 91911",Chula Vista,CA,91911,6193912735,Unit #W-L3,2,2.0,2 Bed / 2 Bath,919.0,2750.0,2.99,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/seawind-apartments-chula-vista-ca/hhqx553/
Sommerset,"3265 Sweetwater Springs Blvd, Spring Valley, CA 91978",Spring Valley,CA,91978,6197682846,Unit #W-L3,1,1.0,1 Bed / 1 Bath,786.0,2200.0,2.8,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/sommerset-spring-valley-ca/4vexczl/
Sommerset,"3265 Sweetwater Springs Blvd, Spring Valley, CA 91978",Spring Valley,CA,91978,6197682846,Unit #W-L1,2,2.0,2 Bed / 2 Bath,1007.0,2770.0,2.75,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/sommerset-spring-valley-ca/4vexczl/
Sommerset,"3265 Sweetwater Springs Blvd, Spring Valley, CA 91978",Spring Valley,CA,91978,6197682846,Unit #W-L2,2,2.0,2 Bed / 2 Bath,1007.0,2950.0,2.93,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/sommerset-spring-valley-ca/4vexczl/
Sommerset,"3265 Sweetwater Springs Blvd, Spring Valley, CA 91978",Spring Valley,CA,91978,6197682846,Unit #W-L3,1,1.0,1 Bed / 1 Bath,786.0,2200.0,2.8,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/sommerset-spring-valley-ca/4vexczl/
Sommerset,"3265 Sweetwater Springs Blvd, Spring Valley, CA 91978",Spring Valley,CA,91978,6197682846,Unit #W-L1,2,2.0,2 Bed / 2 Bath,1007.0,2770.0,2.75,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/sommerset-spring-valley-ca/4vexczl/
Sommerset,"3265 Sweetwater Springs Blvd, Spring Valley, CA 91978",Spring Valley,CA,91978,6197682846,Unit #W-L2,2,2.0,2 Bed / 2 Bath,1007.0,2950.0,2.93,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/sommerset-spring-valley-ca/4vexczl/
Sommerset,"3265 Sweetwater Springs Blvd, Spring Valley, CA 91978",Spring Valley,CA,91978,6197682846,Unit #W-L3,1,1.0,1 Bed / 1 Bath,786.0,2200.0,2.8,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/sommerset-spring-valley-ca/4vexczl/
Sommerset,"3265 Sweetwater Springs Blvd, Spring Valley, CA 91978",Spring Valley,CA,91978,6197682846,Unit #W-L1,2,2.0,2 Bed / 2 Bath,1007.0,2770.0,2.75,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/sommerset-spring-valley-ca/4vexczl/
Sommerset,"3265 Sweetwater Springs Blvd, Spring Valley, CA 91978",Spring Valley,CA,91978,6197682846,Unit #W-L2,2,2.0,2 Bed / 2 Bath,1007.0,2950.0,2.93,Apartment,True,True,True,True,False,False,,False,False,https://www.apartments.com/sommerset-spring-valley-ca/4vexczl/
ReNew Serra Mesa,"3454 Ruffin Rd, San Diego, CA 92123",San Diego,CA,92123,6197386514,Unit 84-2K,2,1.0,2 Bed / 1 Bath,750.0,2720.0,3.63,Apartment,False,False,True,False,True,False,,False,False,https://www.apartments.com/renew-serra-mesa-san-diego-ca/9mvvnm6/
