Property,Address,City,State,ZipCode,Phone,Unit,Beds,Baths,Beds_Baths,SqFt,Price,PricePerSqFt,RentalType,HasWasherDryer,HasAirConditioning,HasPool,HasSpa,HasGym,HasEVCharging,IsPetFriendly,ListingURL
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5104,2,2.0,2 Bed / 2 Bath,1002.0,3020.0,3.01,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5205,2,2.0,2 Bed / 2 Bath,1002.0,2955.0,2.95,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0102,2,2.5,2 Bed / 2 Bath,1037.0,3500.0,3.38,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0104,2,2.5,2 Bed / 2 Bath,1037.0,3485.0,3.36,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5102,2,2.5,2 Bed / 2 Bath,1037.0,3460.0,3.34,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0202,2,2.0,2 Bed / 2 Bath,946.0,3180.0,3.36,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0206,2,2.0,2 Bed / 2 Bath,946.0,3130.0,3.31,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0202,2,2.0,2 Bed / 2 Bath,946.0,3150.0,3.33,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5115,2,2.5,2 Bed / 2 Bath,1152.0,3372.0,2.93,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5307,2,2.5,2 Bed / 2 Bath,1152.0,3372.0,2.93,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1330,2,2.0,2 Bed / 2 Bath,1255.0,3945.0,3.14,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0209,1,1.0,1 Bed / 1 Bath,654.0,2616.0,4.0,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0103,1,1.0,1 Bed / 1 Bath,654.0,2616.0,4.0,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0109,1,1.0,1 Bed / 1 Bath,654.0,2616.0,4.0,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1316,1,1.0,1 Bed / 1 Bath,899.0,3375.0,3.75,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1429,1,1.0,1 Bed / 1 Bath,899.0,3395.0,3.78,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1227,1,1.0,1 Bed / 1 Bath,899.0,3415.0,3.8,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0206,1,1.0,1 Bed / 1 Bath,719.0,2820.0,3.92,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5109,1,1.0,1 Bed / 1 Bath,719.0,2980.0,4.14,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0201,1,1.0,1 Bed / 1 Bath,719.0,2820.0,3.92,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1428,1,1.0,1 Bed / 1 Bath,1365.0,4870.0,3.57,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5414,1,1.0,1 Bed / 1 Bath,692.0,2560.0,3.7,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5213,1,1.0,1 Bed / 1 Bath,692.0,2505.0,3.62,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 2484,1,1.0,1 Bed / 1 Bath,620.0,2720.0,4.39,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1205,1,1.0,1 Bed / 1 Bath,620.0,2655.0,4.28,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1132,2,2.0,2 Bed / 2 Bath,1038.0,3445.0,3.32,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1208,2,2.0,2 Bed / 2 Bath,1038.0,3330.0,3.21,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1422,2,2.0,2 Bed / 2 Bath,1038.0,3390.0,3.27,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0103,2,2.0,2 Bed / 2 Bath,1120.0,3535.0,3.16,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0104,2,2.0,2 Bed / 2 Bath,1120.0,3535.0,3.16,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0203,2,2.0,2 Bed / 2 Bath,1120.0,3490.0,3.12,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0104,2,2.0,2 Bed / 2 Bath,972.0,3375.0,3.47,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0103,2,2.0,2 Bed / 2 Bath,972.0,3375.0,3.47,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 2454,2,2.0,2 Bed / 2 Bath,1168.0,3570.0,3.06,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1133,2,2.0,2 Bed / 2 Bath,1168.0,3675.0,3.15,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1406,2,2.0,2 Bed / 2 Bath,1170.0,3810.0,3.26,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 2350,2,2.0,2 Bed / 2 Bath,1170.0,3770.0,3.22,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1423,2,2.0,2 Bed / 2 Bath,1170.0,3850.0,3.29,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 2373,2,2.0,2 Bed / 2 Bath,919.0,3240.0,3.53,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 2280,2,2.0,2 Bed / 2 Bath,919.0,3235.0,3.52,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0105,2,2.0,2 Bed / 2 Bath,1022.0,3135.0,3.07,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0201,2,2.0,2 Bed / 2 Bath,1022.0,3170.0,3.1,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0105,2,2.0,2 Bed / 2 Bath,1022.0,3130.0,3.06,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5104,2,2.5,2 Bed / 2 Bath,1136.0,3630.0,3.2,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0104,2,2.5,2 Bed / 2 Bath,1136.0,3630.0,3.2,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5205,2,2.0,2 Bed / 2 Bath,1002.0,2915.0,2.91,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5104,2,2.0,2 Bed / 2 Bath,1002.0,3020.0,3.01,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5205,2,2.0,2 Bed / 2 Bath,1002.0,2955.0,2.95,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0102,2,2.5,2 Bed / 2 Bath,1037.0,3500.0,3.38,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0104,2,2.5,2 Bed / 2 Bath,1037.0,3485.0,3.36,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5102,2,2.5,2 Bed / 2 Bath,1037.0,3460.0,3.34,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0202,2,2.0,2 Bed / 2 Bath,946.0,3180.0,3.36,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0206,2,2.0,2 Bed / 2 Bath,946.0,3130.0,3.31,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0202,2,2.0,2 Bed / 2 Bath,946.0,3150.0,3.33,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1422,2,2.0,2 Bed / 2 Bath,1522.0,5210.0,3.42,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5115,2,2.5,2 Bed / 2 Bath,1152.0,3372.0,2.93,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5307,2,2.5,2 Bed / 2 Bath,1152.0,3372.0,2.93,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1330,2,2.0,2 Bed / 2 Bath,1255.0,3945.0,3.14,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0209,1,1.0,1 Bed / 1 Bath,654.0,2616.0,4.0,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0103,1,1.0,1 Bed / 1 Bath,654.0,2616.0,4.0,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0109,1,1.0,1 Bed / 1 Bath,654.0,2616.0,4.0,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1316,1,1.0,1 Bed / 1 Bath,899.0,3375.0,3.75,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1429,1,1.0,1 Bed / 1 Bath,899.0,3395.0,3.78,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1227,1,1.0,1 Bed / 1 Bath,899.0,3415.0,3.8,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0206,1,1.0,1 Bed / 1 Bath,719.0,2820.0,3.92,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5109,1,1.0,1 Bed / 1 Bath,719.0,2980.0,4.14,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0201,1,1.0,1 Bed / 1 Bath,719.0,2820.0,3.92,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1428,1,1.0,1 Bed / 1 Bath,1365.0,4870.0,3.57,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5414,1,1.0,1 Bed / 1 Bath,692.0,2560.0,3.7,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5213,1,1.0,1 Bed / 1 Bath,692.0,2505.0,3.62,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 2484,1,1.0,1 Bed / 1 Bath,620.0,2720.0,4.39,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1205,1,1.0,1 Bed / 1 Bath,620.0,2655.0,4.28,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1132,2,2.0,2 Bed / 2 Bath,1038.0,3445.0,3.32,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1208,2,2.0,2 Bed / 2 Bath,1038.0,3330.0,3.21,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1422,2,2.0,2 Bed / 2 Bath,1038.0,3390.0,3.27,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0103,2,2.0,2 Bed / 2 Bath,1120.0,3535.0,3.16,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0104,2,2.0,2 Bed / 2 Bath,1120.0,3535.0,3.16,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0203,2,2.0,2 Bed / 2 Bath,1120.0,3490.0,3.12,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0104,2,2.0,2 Bed / 2 Bath,972.0,3375.0,3.47,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0103,2,2.0,2 Bed / 2 Bath,972.0,3375.0,3.47,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 2454,2,2.0,2 Bed / 2 Bath,1168.0,3570.0,3.06,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1133,2,2.0,2 Bed / 2 Bath,1168.0,3675.0,3.15,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1406,2,2.0,2 Bed / 2 Bath,1170.0,3810.0,3.26,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 2350,2,2.0,2 Bed / 2 Bath,1170.0,3770.0,3.22,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 1423,2,2.0,2 Bed / 2 Bath,1170.0,3850.0,3.29,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 2373,2,2.0,2 Bed / 2 Bath,919.0,3240.0,3.53,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 2280,2,2.0,2 Bed / 2 Bath,919.0,3235.0,3.52,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0105,2,2.0,2 Bed / 2 Bath,1022.0,3135.0,3.07,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0201,2,2.0,2 Bed / 2 Bath,1022.0,3170.0,3.1,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0105,2,2.0,2 Bed / 2 Bath,1022.0,3130.0,3.06,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5104,2,2.5,2 Bed / 2 Bath,1136.0,3630.0,3.2,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 0104,2,2.5,2 Bed / 2 Bath,1136.0,3630.0,3.2,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5205,2,2.0,2 Bed / 2 Bath,1002.0,2915.0,2.91,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5104,2,2.0,2 Bed / 2 Bath,1002.0,3020.0,3.01,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
The Village Mission Valley,"6555 Ambrosia Dr, San Diego, CA 92124",San Diego,CA,92124,6195144360,Unit 5205,2,2.0,2 Bed / 2 Bath,1002.0,2955.0,2.95,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/the-village-mission-valley-san-diego-ca/4pt04hj/
