Property,Address,City,State,ZipCode,Phone,Unit,Beds,Baths,Beds_Baths,SqFt,Price,PricePerSqFt,RentalType,HasWasherDryer,HasAirConditioning,HasPool,HasSpa,HasGym,HasEVCharging,IsPetFriendly,ListingURL
Axiom La Jolla,"3950 Mahaila Ave, San Diego, CA 92122",San Diego,CA,92122,8587666849,Unit F11,2,2.0,2 Bed / 2 Bath,929.0,3450.0,3.71,Apartment,True,False,True,True,True,False,True,https://www.apartments.com/axiom-la-jolla-san-diego-ca/7mlkysx/
Axiom La Jolla,"3950 Mahaila Ave, San Diego, CA 92122",San Diego,CA,92122,8587666849,Unit R12,2,2.0,2 Bed / 2 Bath,929.0,3560.0,3.83,Apartment,True,False,True,True,True,False,True,https://www.apartments.com/axiom-la-jolla-san-diego-ca/7mlkysx/
Axiom La Jolla,"3950 Mahaila Ave, San Diego, CA 92122",San Diego,CA,92122,8587666849,Unit T21,2,2.0,2 Bed / 2 Bath,929.0,3515.0,3.78,Apartment,True,False,True,True,True,False,True,https://www.apartments.com/axiom-la-jolla-san-diego-ca/7mlkysx/
Axiom La Jolla,"3950 Mahaila Ave, San Diego, CA 92122",San Diego,CA,92122,8587666849,Unit L33,2,2.0,2 Bed / 2 Bath,929.0,3285.0,3.54,Apartment,True,False,True,True,True,False,True,https://www.apartments.com/axiom-la-jolla-san-diego-ca/7mlkysx/
Axiom La Jolla,"3950 Mahaila Ave, San Diego, CA 92122",San Diego,CA,92122,8587666849,Unit V32,2,2.0,2 Bed / 2 Bath,929.0,3275.0,3.53,Apartment,True,False,True,True,True,False,True,https://www.apartments.com/axiom-la-jolla-san-diego-ca/7mlkysx/
Axiom La Jolla,"3950 Mahaila Ave, San Diego, CA 92122",San Diego,CA,92122,8587666849,Unit B11,2,2.0,2 Bed / 2 Bath,929.0,3360.0,3.62,Apartment,True,False,True,True,True,False,True,https://www.apartments.com/axiom-la-jolla-san-diego-ca/7mlkysx/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 3-93,0,1.0,0 Bed / 1 Bath,500.0,1925.0,3.85,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 3-78,0,1.0,0 Bed / 1 Bath,500.0,1925.0,3.85,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 1-27,0,1.0,0 Bed / 1 Bath,500.0,1925.0,3.85,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 7-154,1,1.0,1 Bed / 1 Bath,680.0,2200.0,3.24,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 7-172,1,1.0,1 Bed / 1 Bath,680.0,2200.0,3.24,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 6-146,1,1.0,1 Bed / 1 Bath,750.0,2250.0,3.0,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 1-31,1,1.0,1 Bed / 1 Bath,600.0,2150.0,3.58,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 6-134,2,2.0,2 Bed / 2 Bath,900.0,2600.0,2.89,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 3-93,0,1.0,0 Bed / 1 Bath,500.0,1925.0,3.85,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 3-78,0,1.0,0 Bed / 1 Bath,500.0,1925.0,3.85,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 1-27,0,1.0,0 Bed / 1 Bath,500.0,1925.0,3.85,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 7-154,1,1.0,1 Bed / 1 Bath,680.0,2200.0,3.24,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 7-172,1,1.0,1 Bed / 1 Bath,680.0,2200.0,3.24,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 6-146,1,1.0,1 Bed / 1 Bath,750.0,2250.0,3.0,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 1-31,1,1.0,1 Bed / 1 Bath,600.0,2150.0,3.58,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 6-134,2,2.0,2 Bed / 2 Bath,900.0,2600.0,2.89,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 3-93,0,1.0,0 Bed / 1 Bath,500.0,1925.0,3.85,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 3-78,0,1.0,0 Bed / 1 Bath,500.0,1925.0,3.85,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 1-27,0,1.0,0 Bed / 1 Bath,500.0,1925.0,3.85,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 7-154,1,1.0,1 Bed / 1 Bath,680.0,2200.0,3.24,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 7-172,1,1.0,1 Bed / 1 Bath,680.0,2200.0,3.24,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 6-146,1,1.0,1 Bed / 1 Bath,750.0,2250.0,3.0,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 1-31,1,1.0,1 Bed / 1 Bath,600.0,2150.0,3.58,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Creekwood Villas,"3020 Oceanside Blvd, Oceanside, CA 92054",Oceanside,CA,92054,4422449676,Unit 6-134,2,2.0,2 Bed / 2 Bath,900.0,2600.0,2.89,Apartment,False,False,True,True,True,True,True,https://www.apartments.com/creekwood-villas-oceanside-ca/2yd2xtc/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 66,1,1.0,1 Bed / 1 Bath,664.0,2306.0,3.47,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 28,2,1.0,2 Bed / 1 Bath,812.0,2381.0,2.93,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 37,2,1.0,2 Bed / 1 Bath,812.0,2490.0,3.07,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 6,2,1.0,2 Bed / 1 Bath,812.0,2560.0,3.15,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 20,2,1.0,2 Bed / 1 Bath,812.0,2430.0,2.99,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 80,2,1.0,2 Bed / 1 Bath,812.0,2451.0,3.02,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 7,2,1.0,2 Bed / 1 Bath,812.0,2400.0,2.96,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 66,1,1.0,1 Bed / 1 Bath,664.0,2306.0,3.47,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 28,2,1.0,2 Bed / 1 Bath,812.0,2381.0,2.93,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 37,2,1.0,2 Bed / 1 Bath,812.0,2490.0,3.07,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 6,2,1.0,2 Bed / 1 Bath,812.0,2560.0,3.15,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 20,2,1.0,2 Bed / 1 Bath,812.0,2430.0,2.99,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 80,2,1.0,2 Bed / 1 Bath,812.0,2451.0,3.02,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 7,2,1.0,2 Bed / 1 Bath,812.0,2400.0,2.96,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 66,1,1.0,1 Bed / 1 Bath,664.0,2306.0,3.47,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 28,2,1.0,2 Bed / 1 Bath,812.0,2381.0,2.93,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 37,2,1.0,2 Bed / 1 Bath,812.0,2490.0,3.07,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 6,2,1.0,2 Bed / 1 Bath,812.0,2560.0,3.15,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 20,2,1.0,2 Bed / 1 Bath,812.0,2430.0,2.99,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 80,2,1.0,2 Bed / 1 Bath,812.0,2451.0,3.02,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Ocean Vista,"3760 North Way, Oceanside, CA 92056",Oceanside,CA,92056,4422160649,Unit 7,2,1.0,2 Bed / 1 Bath,812.0,2400.0,2.96,Apartment,True,False,True,False,False,False,True,https://www.apartments.com/ocean-vista-oceanside-ca/0c99l41/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9685-E2,0,1.0,0 Bed / 1 Bath,480.0,2275.0,4.74,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9645-C2,0,1.0,0 Bed / 1 Bath,480.0,2215.0,4.61,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9645-G1,1,1.0,1 Bed / 1 Bath,620.0,2425.0,3.91,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9675-A1,1,1.0,1 Bed / 1 Bath,620.0,2445.0,3.94,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9685-F1,1,1.0,1 Bed / 1 Bath,620.0,2485.0,4.01,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9685-E2,0,1.0,0 Bed / 1 Bath,480.0,2275.0,4.74,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9645-C2,0,1.0,0 Bed / 1 Bath,480.0,2215.0,4.61,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9645-G1,1,1.0,1 Bed / 1 Bath,620.0,2425.0,3.91,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9675-A1,1,1.0,1 Bed / 1 Bath,620.0,2445.0,3.94,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9685-F1,1,1.0,1 Bed / 1 Bath,620.0,2485.0,4.01,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9685-E2,0,1.0,0 Bed / 1 Bath,480.0,2275.0,4.74,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9645-C2,0,1.0,0 Bed / 1 Bath,480.0,2215.0,4.61,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9645-G1,1,1.0,1 Bed / 1 Bath,620.0,2425.0,3.91,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9675-A1,1,1.0,1 Bed / 1 Bath,620.0,2445.0,3.94,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Canyon Park,"9545-9705 Genesee Ave, San Diego, CA 92121",San Diego,CA,92121,8584654714,Unit 9685-F1,1,1.0,1 Bed / 1 Bath,620.0,2485.0,4.01,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/canyon-park-san-diego-ca/q83hhvw/
Dorado Plaza,"6263 Acorn St, San Diego, CA 92115",San Diego,CA,92115,6194941622,Unit 120,1,1.0,1 Bed / 1 Bath,570.0,2095.0,3.68,Apartment,False,False,True,True,True,False,True,https://www.apartments.com/dorado-plaza-san-diego-ca/fdmce9s/
Dorado Plaza,"6263 Acorn St, San Diego, CA 92115",San Diego,CA,92115,6194941622,Unit 130,2,1.0,2 Bed / 1 Bath,700.0,2400.0,3.43,Apartment,False,False,True,True,True,False,True,https://www.apartments.com/dorado-plaza-san-diego-ca/fdmce9s/
Dorado Plaza,"6263 Acorn St, San Diego, CA 92115",San Diego,CA,92115,6194941622,Unit 120,1,1.0,1 Bed / 1 Bath,570.0,2095.0,3.68,Apartment,False,False,True,True,True,False,True,https://www.apartments.com/dorado-plaza-san-diego-ca/fdmce9s/
Dorado Plaza,"6263 Acorn St, San Diego, CA 92115",San Diego,CA,92115,6194941622,Unit 130,2,1.0,2 Bed / 1 Bath,700.0,2400.0,3.43,Apartment,False,False,True,True,True,False,True,https://www.apartments.com/dorado-plaza-san-diego-ca/fdmce9s/
Dorado Plaza,"6263 Acorn St, San Diego, CA 92115",San Diego,CA,92115,6194941622,Unit 120,1,1.0,1 Bed / 1 Bath,570.0,2095.0,3.68,Apartment,False,False,True,True,True,False,True,https://www.apartments.com/dorado-plaza-san-diego-ca/fdmce9s/
Dorado Plaza,"6263 Acorn St, San Diego, CA 92115",San Diego,CA,92115,6194941622,Unit 130,2,1.0,2 Bed / 1 Bath,700.0,2400.0,3.43,Apartment,False,False,True,True,True,False,True,https://www.apartments.com/dorado-plaza-san-diego-ca/fdmce9s/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 4-15,2,2.0,2 Bed / 2 Bath,1070.0,3757.0,3.51,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 3-06,2,2.0,2 Bed / 2 Bath,1070.0,3835.0,3.58,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 4-15,2,2.0,2 Bed / 2 Bath,1070.0,3757.0,3.51,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 3-06,2,2.0,2 Bed / 2 Bath,1070.0,3835.0,3.58,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 1-13,3,3.5,3 Bed / 3 Bath,1505.0,4848.0,3.22,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 2-08,3,3.5,3 Bed / 3 Bath,1505.0,4915.0,3.27,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 4-20,3,3.0,3 Bed / 3 Bath,1422.0,4640.0,3.26,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 4-15,2,2.0,2 Bed / 2 Bath,1070.0,3757.0,3.51,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 3-06,2,2.0,2 Bed / 2 Bath,1070.0,3835.0,3.58,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 1-13,3,3.5,3 Bed / 3 Bath,1505.0,4848.0,3.22,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 2-08,3,3.5,3 Bed / 3 Bath,1505.0,4915.0,3.27,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
Ocean Air,"10500 Sea Pearl Cv, San Diego, CA 92130",San Diego,CA,92130,8589017041,Unit 4-20,3,3.0,3 Bed / 3 Bath,1422.0,4640.0,3.26,Apartment,True,True,True,True,True,False,True,https://www.apartments.com/ocean-air-san-diego-ca/xn090zp/
El Palacio *$500 Off*,"549 Graves Ave, El Cajon, CA 92020",El Cajon,CA,92020,6195580578,Unit 21,2,2.0,2 Bed / 2 Bath,895.0,2195.0,2.45,Apartment,True,True,False,True,False,False,False,https://www.apartments.com/el-palacio-500-off-el-cajon-ca/vchvfqd/
El Palacio *$500 Off*,"549 Graves Ave, El Cajon, CA 92020",El Cajon,CA,92020,6195580578,Unit 24,2,2.0,2 Bed / 2 Bath,895.0,2195.0,2.45,Apartment,True,True,False,True,False,False,False,https://www.apartments.com/el-palacio-500-off-el-cajon-ca/vchvfqd/
El Palacio *$500 Off*,"549 Graves Ave, El Cajon, CA 92020",El Cajon,CA,92020,6195580578,Unit 21,2,2.0,2 Bed / 2 Bath,895.0,2195.0,2.45,Apartment,True,True,False,True,False,False,False,https://www.apartments.com/el-palacio-500-off-el-cajon-ca/vchvfqd/
El Palacio *$500 Off*,"549 Graves Ave, El Cajon, CA 92020",El Cajon,CA,92020,6195580578,Unit 24,2,2.0,2 Bed / 2 Bath,895.0,2195.0,2.45,Apartment,True,True,False,True,False,False,False,https://www.apartments.com/el-palacio-500-off-el-cajon-ca/vchvfqd/
El Palacio *$500 Off*,"549 Graves Ave, El Cajon, CA 92020",El Cajon,CA,92020,6195580578,Unit 21,2,2.0,2 Bed / 2 Bath,895.0,2195.0,2.45,Apartment,True,True,False,True,False,False,False,https://www.apartments.com/el-palacio-500-off-el-cajon-ca/vchvfqd/
El Palacio *$500 Off*,"549 Graves Ave, El Cajon, CA 92020",El Cajon,CA,92020,6195580578,Unit 24,2,2.0,2 Bed / 2 Bath,895.0,2195.0,2.45,Apartment,True,True,False,True,False,False,False,https://www.apartments.com/el-palacio-500-off-el-cajon-ca/vchvfqd/
Aztec Campus Apartments,"5650 Hardy Ave, San Diego, CA 92115",San Diego,CA,92115,6193040473,Unit W-L1,3,2.0,3 Bed / 2 Bath,850.0,3835.0,4.51,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/aztec-campus-apartments-san-diego-ca/5tr2bmq/
Aztec Campus Apartments,"5650 Hardy Ave, San Diego, CA 92115",San Diego,CA,92115,6193040473,Unit W-L1,3,2.0,3 Bed / 2 Bath,850.0,3835.0,4.51,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/aztec-campus-apartments-san-diego-ca/5tr2bmq/
Aztec Campus Apartments,"5650 Hardy Ave, San Diego, CA 92115",San Diego,CA,92115,6193040473,Unit W-L1,3,2.0,3 Bed / 2 Bath,850.0,3835.0,4.51,Apartment,False,False,False,True,False,False,True,https://www.apartments.com/aztec-campus-apartments-san-diego-ca/5tr2bmq/
The Quarry Apartments,"4330-4350 Palm Ave, La Mesa, CA 91941",La Mesa,CA,91941,6194304169,Unit A105,2,2.0,2 Bed / 2 Bath,840.0,3095.0,3.68,Apartment,True,True,False,False,False,False,True,https://www.apartments.com/the-quarry-apartments-la-mesa-ca/ld44cng/
The Quarry Apartments,"4330-4350 Palm Ave, La Mesa, CA 91941",La Mesa,CA,91941,6194304169,Unit A105,2,2.0,2 Bed / 2 Bath,840.0,3095.0,3.68,Apartment,True,True,False,False,False,False,True,https://www.apartments.com/the-quarry-apartments-la-mesa-ca/ld44cng/
The Quarry Apartments,"4330-4350 Palm Ave, La Mesa, CA 91941",La Mesa,CA,91941,6194304169,Unit A105,2,2.0,2 Bed / 2 Bath,840.0,3095.0,3.68,Apartment,True,True,False,False,False,False,True,https://www.apartments.com/the-quarry-apartments-la-mesa-ca/ld44cng/
Luma Apartments,"1440 Columbia St, San Diego, CA 92101",San Diego,CA,92101,8582938275,Unit 1411,0,1.0,0 Bed / 1 Bath,588.0,3092.0,5.26,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/luma-apartments-san-diego-ca/cn99d1e/
Luma Apartments,"1440 Columbia St, San Diego, CA 92101",San Diego,CA,92101,8582938275,Unit 1611,0,1.0,0 Bed / 1 Bath,588.0,3139.0,5.34,Apartment,True,True,True,False,True,False,True,https://www.apartments.com/luma-apartments-san-diego-ca/cn99d1e/
